x,y,brightness1,brightness2,locPrec,oligomerID
9831.9,7387.2,10215,7222.9,1.2312,908
7508.7,1378,15887,35492,0.71727,61
7509.7,1380.1,15730,35730,0.71671,61
7507.9,1379.5,15389,35446,0.72109,61
7508.2,1379.1,15676,35561,0.71826,61
7509.1,1379.4,15667,35501,0.71875,61
6323.8,6527.6,92880,6991.7,0.51446,5
6324,6528.3,93005,7032.7,0.51404,5
6324.6,6527.9,93028,7121.9,0.51375,5
2520.5,9969.4,42210,34682,0.58632,381
2520.7,9970.6,41862,34487,0.5884,381
4891.4,8389.7,53971,76.493,0.69934,255
4891.5,8388.9,53870,100,0.69984,255
4891.3,8389,53633,115.53,0.70128,255
4891.6,8389.7,54269,88.524,0.69734,255
4892.6,8389.4,54452,87.549,0.69618,255
4893.3,8389.4,54458,108.99,0.696,255
1636.9,5233.8,43041,40672,0.56193,951
1636.8,5234.1,43536,40356,0.56133,951
1636.1,5234,43246,41047,0.55999,951
1637.3,5234.9,42854,40504,0.56312,951
1636.8,5233.2,43220,40975,0.56031,951
1636.8,5234,43063,40849,0.56126,951
1636.6,5233.4,42995,40398,0.563,951
7093,874.13,83692,13871,0.52051,49
7093.9,873.35,83308,13887,0.5215,49
7094.4,873.64,83128,14075,0.52148,49
7094.6,874.19,83793,14213,0.51934,49
7094,874.46,83404,13976,0.521,49
7094,873.44,82878,14581,0.52079,49
7094.2,874.35,83676,14133,0.51986,49
7093.4,873.97,83624,13926,0.52055,49
7093.6,873.89,83329,13993,0.52116,49
7094.3,874.68,83286,14103,0.52098,49
7093.7,874.28,83430,14258,0.52018,49
2771.3,9101.6,2186.3,66446,0.6206,33
2771.3,9103.2,2266.3,66135,0.62165,33
2771.5,9102.9,2244.2,66693,0.61922,33
2770.8,9103.1,2191.6,66422,0.62068,33
2772.1,9103.2,2113.3,66380,0.62123,33
2771.3,9101.9,2110.8,66556,0.62044,33
1456.1,5106.9,9044.1,782.62,1.6401,135
1459.1,5103.9,8877.6,809.23,1.6519,135
8702.2,861.78,442.89,7617.2,1.811,503
8702.1,864.67,346.81,7300,1.8592,503
8704.1,865.3,342.15,7708.5,1.812,503
8698.6,867.05,395.39,7477.3,1.8324,503
8700.4,868.31,371.12,7683.4,1.8116,503
8696.4,865.14,359.04,7641.1,1.8177,503
8702.7,864.47,378.68,7757.7,1.8024,503
8701.4,867.01,373.72,7451.6,1.8379,503
2283.9,5438.3,1905.3,214.69,3.5311,982
2293,5439,1848.4,224.69,3.5708,982
2292,5442,1828.7,229.44,3.5838,982
7803.2,4515.9,21574,8342.1,0.94,189
7803.2,4517.4,21737,8337.1,0.93752,189
2732.4,7624.3,41556,15617,0.67996,859
2732.7,7623.1,41695,15393,0.68046,859
8017.1,572.55,24246,0.96795,1.0441,615
8017.8,573.12,24135,1.4495,1.0465,615
834.84,2686.3,464.33,25092,1.017,112
834.56,2688.2,538.4,24908,1.0192,112
835.56,2687.6,472.83,24919,1.0203,112
1417.2,9886.4,36858,5362,0.79126,674
1418.9,9885,36531,5687.3,0.79128,674
1417.5,9885.9,36662,5359.2,0.79312,674
1417.7,9887,36251,5412.8,0.79652,674
1417.9,9885.6,36589,5173.9,0.79558,674
689.73,6197.1,37793,60030,0.51982,409
689.05,6197.7,37981,59323,0.52121,409
688.68,6197.5,37435,59758,0.5215,409
689.21,6198.2,38328,59500,0.51981,409
1105.5,8806.3,27113,72063,0.51626,804
1105,8806.3,27193,72165,0.51579,804
1105.8,8806.8,27268,72276,0.51531,804
6302.2,6145,1799.4,72986,0.59452,642
6301.2,6144.8,1751.6,72853,0.59524,642
6302,6145.1,1750.4,72621,0.59617,642
6302.2,6144.8,1850.6,72638,0.5957,642
6301.9,6145.2,1752.7,72425,0.59695,642
6302.2,6144.7,1765.8,72157,0.59798,642
6301.8,6144.6,1761.9,72816,0.59535,642
308.85,9723.7,74889,24608,0.51543,692
308.49,9723,75219,24015,0.51612,692
309.26,9723.5,74294,24371,0.5176,692
2263.5,838.9,1733.6,79760,0.56953,217
2262.8,839.12,1728.7,79346,0.571,217
2262.3,838.92,1665.7,79821,0.56955,217
2262.4,837.45,1606.6,78574,0.57417,217
2261.3,839.67,1750.1,79372,0.57083,217
2262.2,839.2,1656.7,79572,0.57046,217
2262.9,838.86,1609.4,78850,0.57318,217
2261.8,839.84,1726.1,79212,0.57148,217
7346.7,8773.6,13959,76497,0.54058,813
7346.2,8773.3,13861,75898,0.54267,813
7346.6,8774.8,14277,75725,0.54194,813
7347.5,8773.2,14027,76011,0.54183,813
7346.8,8773.9,14305,76117,0.54068,813
7346.7,8772.9,14171,75697,0.54234,813
7346.5,8773.5,14010,75810,0.54249,813
7346.3,8773.2,14127,76459,0.54019,813
7347.1,8774.2,14321,76250,0.54023,813
7347.3,8773.9,13834,75726,0.54327,813
7346.1,8773.2,14132,76140,0.54113,813
7346.6,8773.4,13880,76810,0.53988,813
5835,8444.6,64997,20830,0.55496,810
5835,8444.5,64758,20970,0.55528,810
5835.5,8444.5,65519,20639,0.5539,810
5835.4,8444,65005,20472,0.5561,810
5836.1,8444.5,64938,20660,0.55571,810
805.55,2409.7,108.62,797.28,5.4018,190
807.18,2404.6,94.35,826.93,5.3565,190
804.55,2407.4,130.15,792.57,5.3523,190
804.57,2407.1,86.655,877.25,5.2367,190
809.66,2406.4,130.18,827.88,5.2527,190
9813.2,601.3,10520,13989,1.0385,368
9813.4,603.79,10764,13852,1.0362,368
9814.9,601.02,10169,13910,1.0478,368
9816,601.1,10364,13689,1.0483,368
9815,602.34,10525,13889,1.0405,368
7461.3,3283.7,583.42,9698.7,1.6034,733
7459.7,3282.2,540.89,9378.2,1.6325,733
7457.1,3285.2,560.47,9521.3,1.6192,733
7456.2,3284.5,602.06,9473.3,1.6197,733
7454.2,3283.8,639.59,9688.5,1.5998,733
7456.7,3284.7,606.52,9551.5,1.6131,733
7456.6,3281.4,604.03,9507.5,1.6168,733
7457.4,3284.2,563.95,9722.5,1.603,733
7454.7,3283.8,605.27,9606.9,1.6089,733
7458.1,3285.7,609.79,9547.4,1.6132,733
7457.1,3286.7,629.71,9586.7,1.6085,733
7455.9,3284,577.15,9498.2,1.6197,733
8949,7591.1,93306,179.49,0.53175,741
8949.4,7592,93540,141.4,0.53119,741
8948.4,7590.1,93690,188.1,0.53063,741
8948.3,7591.8,92769,185.38,0.53326,741
8948.2,7591.3,93008,187.09,0.53257,741
8948.6,7591.9,93964,180.91,0.52988,741
2408.1,507,78996,20613,0.51514,435
2407.3,507.05,79433,20316,0.51478,435
2406.7,507.43,79134,20222,0.5158,435
1922,5691,122.48,30570,0.92803,648
1921.5,5692.8,101.57,30752,0.9256,648
1920.9,5692.6,114.1,30991,0.92186,648
5605.3,4319.1,119.59,51821,0.71339,602
5605.1,4319,115.16,51964,0.71243,602
5604.9,4318.3,125.92,52165,0.71099,602
7904.1,2751.7,4304.1,60400,0.63916,571
7904.6,2751,4488.9,60537,0.63758,571
7903.8,2751.3,4276.3,59632,0.64313,571
7902.9,2751.3,4332.8,60119,0.64041,571
3127.4,2589.7,53644,40789,0.52907,398
3127.1,2590,54484,40765,0.5268,398
3127.8,2589.2,54611,41402,0.5247,398
3126.6,2589.4,53959,41228,0.52697,398
6994.3,415.48,12708,58664,0.60858,64
6993.3,416.94,12453,59329,0.60683,64
6994.6,417.2,11962,59520,0.6081,64
6993.8,416.91,12355,58492,0.61082,64
6994.3,415.81,12031,59612,0.60742,64
6992.7,416.71,12387,59127,0.60797,64
8444.1,5720.3,98542,1462.7,0.51412,444
8444.1,5719.6,97892,1338,0.51613,444
8444.4,5719.1,97592,1381.5,0.51679,444
486.85,2316.4,2655.6,78748,0.56984,773
487.22,2316.6,2543.5,78773,0.57015,773
487.07,2315.4,2663.9,78656,0.57014,773
487.24,2315.8,2503.9,78681,0.57061,773
486.62,2316,2538.9,79278,0.5684,773
487.72,2315.5,2501.1,78784,0.57026,773
486.64,2316.1,2547.9,78825,0.56995,773
486.92,2315.1,2594.7,78816,0.56981,773
8750,7057.8,28728,68013,0.52272,430
8750.7,7057.3,28423,68455,0.52235,430
8750.9,7057.4,28941,67224,0.52428,430
8751.3,7057.4,29013,67650,0.52293,430
5742.8,7195,55624,33169,0.54562,619
5743.7,7196,55304,33142,0.54668,619
5743.7,7194.9,56243,33265,0.54343,619
5743.2,7195.9,56080,33429,0.54343,619
5743.7,7196,56144,33244,0.5438,619
5743.6,7195.8,55756,33347,0.54467,619
5743.8,7195.8,56312,33272,0.5432,619
5331.9,9941.4,599.99,11585,1.4729,766
5332.8,9944.2,590.98,11742,1.464,766
5335.2,9940.5,570.42,11659,1.4702,766
5332,9941,585.72,11304,1.491,766
5335.6,9940.7,577.58,11529,1.4776,766
4508,6629.9,64.323,28211,0.96688,180
4511.6,6630,49.084,27954,0.97157,180
4510.5,6630,61.066,28268,0.96597,180
4508.4,6629.5,37.982,27859,0.97341,180
4511.7,6629.9,50.043,28001,0.97074,180
4512.2,6629.9,81.584,27969,0.97075,180
4510.3,6629.1,61.073,28239,0.96646,180
4512.4,6627.9,44.076,27845,0.97355,180
4509.7,6630.7,53.834,28399,0.96386,180
2577.7,7478.9,36412,56936,0.53214,980
2576.6,7478.6,36724,56797,0.53164,980
2576.6,7477.6,36663,56617,0.53233,980
2577.6,7478,36401,56868,0.53236,980
8758.2,418.96,79432,6015.2,0.5562,207
8758.3,420.5,79456,6305.9,0.55517,207
8759.2,420.69,79513,5931.9,0.5562,207
6950,2784.8,7132.9,39122,0.75596,657
6950.2,2786,7039.3,39145,0.75654,657
6950.9,2784.9,7018.2,39615,0.75288,657
1364.7,9061.3,27379,11308,0.8266,136
1363.2,9064,27877,11404,0.82032,136
1363.2,9063.9,27638,11274,0.8242,136
1362.6,9064.2,27529,11012,0.82816,136
1363.9,9063.3,27435,11399,0.82503,136
1363,9062.9,27762,11393,0.82164,136
1363.6,9063.8,27466,11371,0.82499,136
1365.5,9062.8,27363,11148,0.82848,136
1364.7,9062.9,27494,11375,0.82466,136
1363.7,9062.8,27273,11262,0.82822,136
1364.2,9062.5,27838,11167,0.82322,136
1363.4,9063.5,27220,10952,0.83216,136
1363.3,9063.1,28313,11389,0.81597,136
1364.8,9063.5,27295,11020,0.83061,136
1365.6,9062.7,27847,10882,0.82614,136
1364.1,9064.5,27413,11158,0.82784,136
1363.6,9063.7,27728,11194,0.8241,136
1363.8,9062.9,27330,11223,0.82804,136
1364.2,9065.1,27042,11361,0.82965,136
1364,9062.3,27702,11079,0.82559,136
1363.7,9063,27261,11188,0.82915,136
1364.4,9061.5,27160,11193,0.83019,136
1364,9063.6,27791,11194,0.82343,136
1363.4,9064.1,27344,11371,0.82629,136
1365.6,9062.4,27665,11134,0.8254,136
1365.6,9064.2,27761,11350,0.8221,136
8691.4,6286.6,82776,17538,0.51333,137
8691.1,6286.2,82617,17710,0.5133,137
8691.1,6286.7,82289,17278,0.51525,137
8689.6,6286.6,82598,17552,0.51375,137
8692.2,6286.7,81909,17297,0.51619,137
8689.6,6286.1,82353,17723,0.51394,137
8689.5,6286.6,82442,17488,0.51431,137
8691.4,6286.8,81925,17773,0.51491,137
8690.2,6285.6,82561,17369,0.51431,137
8690.8,6286,82323,17493,0.51461,137
8690.6,6286.1,82664,17683,0.51324,137
8690.5,6287,82357,17874,0.51354,137
8690.9,6286.5,82104,17332,0.51559,137
8690.8,6287.2,82639,17426,0.51397,137
8691,6285.6,82821,17426,0.5135,137
8690.6,6286.2,82458,17049,0.51541,137
8689.8,6287.4,82458,17436,0.51441,137
8690.2,6287.2,82822,17342,0.51371,137
8690.3,6285.9,82377,17454,0.51457,137
8690.4,6287.3,81865,17554,0.51563,137
3259.7,2350.9,11445,83802,0.52681,965
3259.1,2350.6,11449,82980,0.52908,965
3259.1,2351.3,11534,84316,0.52515,965
3259,2352,11461,83351,0.52801,965
3259.3,2351.5,11479,83093,0.52868,965
3258.1,2350.5,11602,83954,0.52595,965
3259.3,2350.7,11702,83214,0.52772,965
3259.1,2351.2,11705,83444,0.52708,965
3259,2350.5,11440,83141,0.52866,965
3260.3,2352.1,11591,83189,0.5281,965
3259.1,2350.9,11245,83765,0.52746,965
3260.6,2350.9,11591,83481,0.52729,965
3259.6,2351.1,11330,83804,0.52712,965
3258.9,2351.6,11511,84307,0.52523,965
2554.6,2177.4,7943.1,92046,0.51416,62
2554.9,2178.9,8042,91771,0.51462,62
2554.7,2177.9,8010,91461,0.5155,62
2554.3,2177.8,8033.2,92290,0.51331,62
2554.4,2178.4,7979.1,92252,0.51354,62
4485,1381.8,16948,33114,0.72664,522
4484.2,1383.2,17015,33417,0.72398,522
4485.6,1383.1,17049,33355,0.72417,522
4487.9,1386.9,5736.2,18013,1.055,522
4488.7,1387.6,5603.1,17419,1.0715,522
4488.3,1386.1,5671.5,17580,1.0662,522
4488.4,1389,5653.3,17825,1.0611,522
4488,1386.2,5724.3,17533,1.0661,522
1323.2,3302.2,90315,1763.9,0.53579,166
1323.2,3302.7,90952,1710.4,0.5341,166
1323.1,3303.3,90487,1677.2,0.53554,166
1322.6,3302.8,90544,1696.2,0.53532,166
1323.4,3303,90173,1616.5,0.53663,166
1323.1,3303.8,91036,1733.5,0.53379,166
1322.8,3302,89151,1660.3,0.53952,166
1323.6,3303.3,90616,1641,0.53527,166
206.01,9880.1,49899,1304.9,0.7185,971
206.11,9880.6,50985,1233.7,0.71148,971
206.47,9878.9,50644,1246,0.71373,971
207.15,9879.4,50851,1223.6,0.71246,971
206.03,9879.7,51067,1229,0.71095,971
206.12,9878.5,51189,1332.7,0.70942,971
206.49,9879.2,50850,1196.9,0.71265,971
206.76,9878.7,50930,1274.1,0.71158,971
205.68,9879.5,50904,1245,0.71195,971
206.31,9880.2,50940,1318.6,0.71121,971
207.37,9881,50765,1258,0.71282,971
206.23,9879.8,51572,1259.2,0.70735,971
206,9879.7,51116,1253.1,0.71046,971
3478.5,7063.4,96058,1925,0.5194,541
3477.9,7062.7,96553,2043.2,0.51778,541
3478.8,7062.9,96923,1980.2,0.51698,541
3478.4,7063,96508,1847,0.51841,541
3479.2,7064.1,96126,1952.9,0.51915,541
3477.7,7063,96381,1997.8,0.51835,541
3478,7062.8,96833,1853.3,0.51754,541
3478.2,7062.5,96513,1890.6,0.51829,541
3477.4,7062.6,96077,1891.1,0.51944,541
3478.7,7063.1,95853,1943.4,0.51989,541
3478.2,7064,96814,1888.6,0.5175,541
3373.9,5312.7,7766.7,77816,0.55576,786
3374.6,5314.2,7837.8,78825,0.55228,786
3373.7,5313,7876.3,78121,0.55441,786
3374.9,5312.8,7837.5,78080,0.55467,786
3374.9,5313.6,7417.9,78179,0.55571,786
3373,5313.1,7928.6,77807,0.55526,786
3373.4,5312.7,7868.2,78133,0.5544,786
3374.1,5312.4,7575.6,77861,0.55623,786
3374.2,5312.8,7322.6,78749,0.55417,786
3375.2,5312.2,7978.6,78428,0.5531,786
3374.2,5312.8,7659.8,76986,0.55882,786
3374.4,5313.2,7716.3,78367,0.55413,786
3374.5,5313.8,7935.8,78290,0.55368,786
3374.2,5313.1,8101.1,77694,0.55507,786
3373.9,5313,7772.8,77822,0.55571,786
3374.9,5312.6,7707.7,78308,0.55435,786
3374,5313.2,7647.1,78529,0.55384,786
3374,5312.6,7860.5,78173,0.5543,786
3374.2,5312.5,7632.8,78470,0.55408,786
3374.8,5313,7782.8,77976,0.55518,786
1414.5,5712.7,18621,11442,0.93769,16
1414.6,5714.3,17999,12114,0.93692,16
1417.8,5713.2,18327,11854,0.93586,16
938.99,6130.8,7026.5,43974,0.71993,402
938.32,6129.5,7146.7,44198,0.71751,402
937.95,6129.6,7234,43819,0.71956,402
6277.9,9397.1,1258.8,50544,0.71433,525
6277,9397.5,1269.2,50203,0.71662,525
6276.3,9396.5,1227.2,50652,0.71381,525
6836.3,1982.1,1851.4,25470,0.98361,801
6836.3,1979.6,1890.3,25181,0.98814,801
6836.8,1980,1693.5,25280,0.98994,801
6836.9,1977.4,1810.2,25593,0.98214,801
5310.2,6947.4,5698.6,85664,0.53789,417
5311.1,6946.2,5802.1,85619,0.53772,417
5311.6,6947.8,5792.7,85038,0.53946,417
5310.3,6947,5682.5,85993,0.53697,417
5309.9,6945.8,6064.1,85527,0.53722,417
5309.2,6946.6,5854,86323,0.53551,417
5310.6,6946.6,5903.5,86147,0.53588,417
5310.4,6945.6,5956.1,86197,0.53558,417
6470.2,7848.8,51617,6079.2,0.67686,512
6470.3,7850.5,51681,6176.1,0.67593,512
6469.5,7849.3,51588,6091.8,0.67696,512
7124.6,2070.7,7795.7,82368,0.54145,298
7125.8,2072.1,8105.5,82843,0.53911,298
7124.6,2071.3,7646.5,83702,0.53793,298
7125.1,2070.1,7998.4,82342,0.54092,298
7125.2,2071.4,8315.7,82802,0.53861,298
7124.3,2071.2,8063.3,83518,0.53724,298
4037.1,9794,10941,2.7508,1.5542,164
4037.7,9794.3,10578,9.2739,1.5801,164
4040,9798.2,10679,3.8906,1.573,164
5515.7,3113.6,34592,4467.9,0.82264,828
5515.3,3113.7,34759,4287.1,0.82279,828
5515.7,3114.7,34905,4408.9,0.81998,828
5516.9,3112.8,34593,4488,0.82242,828
5514,3115,34557,4451.7,0.82318,828
5515.3,3114.3,34586,4394.1,0.82349,828
6798.3,665.79,9910.2,22256,0.90651,52
6800.3,667.25,9949.3,22088,0.90833,52
6800.2,667.17,9763.9,21882,0.91395,52
6800.9,665.99,9822.3,21740,0.91515,52
6801.3,667.13,10027,21845,0.91068,52
943.78,6131.3,40805,5194.2,0.75806,402
945.55,6129.8,41122,5012.6,0.75694,402
944.58,6131.2,41006,5254.8,0.75591,402
942.6,6131.1,40397,5173.5,0.76161,402
942.51,6130.9,40602,5161.8,0.76,402
944.65,6131.2,40445,5337.6,0.75984,402
942.95,6130.5,41212,5281.7,0.75401,402
942.7,6131.8,40595,5277.5,0.75911,402
944.29,6130.9,40872,5052.9,0.75867,402
944.03,6131.7,40890,5365.9,0.75595,402
943.3,6130.6,40594,5333.2,0.75865,402
942.92,6131.1,40702,5247.9,0.75846,402
1688.8,7387.5,974.13,36101,0.84437,176
968.53,7457.7,82189,1085.5,0.5634,35
967.92,7457.7,82198,1074,0.56341,35
966.93,7457.4,82217,1159.8,0.56306,35
968.34,7457.8,82406,1179.5,0.56236,35
2124.4,8238.4,22109,75764,0.51969,947
2125.1,8238.3,22491,75836,0.51849,947
2124.6,8238.2,22316,75641,0.51947,947
7361.3,3176.7,84683,12617,0.52122,551
7361.2,3176.8,84634,12844,0.52074,551
607.64,8822.7,30558,2397.5,0.8956,325
607.02,8822.7,30905,2338.2,0.89172,325
606.96,8822.3,30993,2403.2,0.88967,325
608.66,8823.9,30748,2274.1,0.8947,325
607.91,8823.6,31132,2287.3,0.88936,325
607.98,8823.8,30837,2371.2,0.89218,325
608.35,8823.1,30879,2318.5,0.89233,325
607.45,8822.7,31115,2325.5,0.88908,325
606.49,8822.6,31026,2352.7,0.8899,325
607.14,8822.8,31010,2557.1,0.8874,325
608.62,8822.7,30994,2512.8,0.8882,325
606.38,8823.9,30694,2487.8,0.89254,325
606.88,8823.1,30727,2408.2,0.89317,325
5498.7,3905.5,20663,79341,0.51412,139
5498.7,3905.7,20658,79323,0.51418,139
5498.7,3905.8,20684,79366,0.51401,139
5498.6,3905.7,20711,78854,0.51525,139
5499.7,3905.2,20546,79790,0.51327,139
1675.7,7280.1,61697,7965.8,0.61599,578
1675.4,7280.2,62511,8038.3,0.61211,578
1675.7,7279.7,62328,7808.1,0.61391,578
1675.3,7280.4,63093,7833.4,0.61048,578
1675.6,7279.7,62497,8006.2,0.61231,578
1675.6,7280.7,62111,7935.7,0.6143,578
760.18,8942.1,408.2,31568,0.90921,146
762.12,8941.8,454.83,31999,0.90248,146
5344.5,9943.4,9207.8,784.48,1.6265,766
5339.3,9941.7,9288.3,870.22,1.6131,766
5337.5,9941.2,9373.5,747.41,1.6161,766
5342.1,9944.9,9376.6,834.83,1.6089,766
5341.9,9943.2,9201.4,811.85,1.6248,766
5342.5,9944.5,9131.7,810.38,1.6306,766
5213.4,4848.1,2008.5,77270,0.57743,305
5214.7,4848.5,1997.5,76696,0.57957,305
5214.7,4847.3,1943.9,76213,0.58156,305
5213.2,4847.3,1958.5,77056,0.57839,305
5213.6,4848.1,1981.5,77492,0.57672,305
3505.2,1567.1,63038,36426,0.51552,916
3504.1,1567.5,63288,36764,0.514,916
3504.5,1567.5,62872,36739,0.51514,916
3505,1567.3,63014,37281,0.51338,916
3505.3,1566.9,63163,35998,0.5163,916
3505.4,1566.5,63131,36556,0.51494,916
3505,1567.8,63149,37142,0.51339,916
2857.4,5839.6,12030,59929,0.60609,86
2856.7,5839.3,11713,60537,0.60486,86
4071.3,5427.5,80069,15776,0.52516,586
4071.6,5427.3,80678,15870,0.52325,586
9595.4,5343.3,27779,63631,0.53775,57
9596.3,5344.4,27308,63391,0.53985,57
9595,5344.6,27469,63316,0.5396,57
9594.8,5344.1,27807,63953,0.53672,57
9595.7,5343.6,27548,63099,0.54,57
2244,5001.8,2476.5,2358.8,2.3381,442
2243.1,5006.1,2273.1,2460.1,2.3632,442
2240.6,5011.5,2304.5,2408,2.3684,442
2241.7,5006.5,2324.5,2304.1,2.3897,442
2243,5004.7,2278.4,2340.2,2.3923,442
2242.6,5009.9,2385.6,2366,2.3586,442
2243.7,5003.3,2350.6,2463,2.3434,442
2238.8,5006.5,2427.5,2433.3,2.332,442
2237.8,5003.5,2312.1,2394.8,2.3698,442
2241.2,5011,2423.4,2365.1,2.3495,442
6615.7,3001.4,1868.8,95504,0.52102,495
6616.6,3002.6,1851.1,95697,0.52055,495
6616.4,3003.1,1965.2,95723,0.52018,495
6616.1,3002.1,1908.9,95495,0.52094,495
6616.8,3002.5,1957.8,95099,0.52187,495
6616.3,3002,1985.6,95659,0.5203,495
6616.7,3001.6,1848.4,94539,0.52368,495
6616.1,3001.9,1889.5,95435,0.52115,495
546.15,1981,39548,330.76,0.81415,600
546.59,1980.2,39691,320.13,0.81281,600
546.45,1978.7,39522,359.64,0.81412,600
545.74,1980.7,39365,313.85,0.8162,600
545.64,1981.4,39103,371.46,0.81831,600
546.58,1981,39261,347.85,0.81692,600
466.73,7493.2,51910,36662,0.5463,758
465.8,7492.9,52092,36640,0.5458,758
465.96,7493.4,51670,37002,0.54599,758
6029,471.8,16268,61666,0.58239,233
6030.5,471.01,16107,61308,0.58434,233
6029.9,470.35,16136,61170,0.58475,233
6029.2,470.72,16324,60874,0.58516,233
6029.8,470.79,16156,61616,0.58299,233
6030,469.87,16197,61452,0.58346,233
6030.8,472.09,16434,61136,0.58375,233
4417.4,1961.9,18059,80797,0.5171,745
4416.7,1961.7,17818,81114,0.5169,745
4848,4309.8,17561,82499,0.51398,536
4847.2,4309.5,17683,82241,0.51433,536
4848.1,4309.8,17300,82128,0.51561,536
4847.6,4307.9,17485,81774,0.51605,536
4846.9,4308.9,17390,82068,0.51553,536
4846.8,4309.1,17665,82410,0.51394,536
4848.2,4310.3,18018,82616,0.51251,536
4847.8,4308.4,17647,82457,0.51387,536
1240.8,6206.2,17205,8237.8,1.0193,661
1240,6205.7,17511,8438.9,1.0093,661
1241,6206,17162,8525.7,1.0144,661
1241.2,6207.5,17102,8603,1.0141,661
1242,6202.9,17298,8255.8,1.0171,661
8327.5,8352.7,95859,3756,0.51513,920
8326.2,8352.3,96011,3714.6,0.51484,920
8327.2,8353.2,95691,3721.9,0.51565,920
8327.5,8352.8,96031,3823,0.51451,920
8326.8,8351.8,95951,3588,0.51532,920
8327.2,8352.2,95518,3801.3,0.51589,920
4188.6,3565.4,21755,97.35,1.0998,988
4188.7,3568.9,22052,127.83,1.0917,988
4186.8,3567.2,22073,114.58,1.0915,988
4188.6,3567.8,22064,97.164,1.0921,988
4187,3567.1,21824,83.68,1.0984,988
4186.8,3568.1,21826,106.13,1.0978,988
4184.9,3566.4,21886,103.58,1.0964,988
4187.9,3567,21714,62.174,1.1017,988
4188.1,3568.4,21913,110.08,1.0956,988
4187.6,3566.7,22051,95.547,1.0925,988
4186.5,3567,21959,75.018,1.0953,988
4186.7,3565.8,21809,75.858,1.099,988
4187.3,3566.7,22296,119.47,1.0859,988
4022.7,6251.6,80886,3483.5,0.55974,907
4022.1,6252.5,80567,3397.7,0.56108,907
4022.8,6253.2,80725,3527.1,0.56012,907
4021.4,6252.2,80343,3476.5,0.56157,907
4021.1,6253,80747,3576,0.55989,907
4020.5,6252.6,81065,3325.4,0.55967,907
4021.2,6250.6,81046,3379.8,0.55955,907
4022.3,6252.3,81265,3457.1,0.55857,907
3982.2,2699,46506,33740,0.57394,690
3982.7,2698.7,46588,33653,0.57396,690
3981.5,2699.4,47045,33566,0.57264,690
3981.9,2697.8,47175,34035,0.57052,690
3983.6,2699.6,46827,33756,0.57274,690
3982.4,2698.9,46929,33909,0.57183,690
3983.5,2699.3,46579,33652,0.57399,690
3982.3,2699.5,47097,33514,0.57264,690
3982.6,2698.8,46239,33821,0.5746,690
3981.2,2698.3,46152,33875,0.57472,690
3983,2698.6,46458,33329,0.57558,690
3983.1,2698.8,47130,34335,0.56963,690
3982.7,2699.1,47325,34251,0.56924,690
3982.2,2699,46882,33782,0.57245,690
3983,2698.4,46888,33399,0.57379,690
3981.8,2698.8,46917,33602,0.57296,690
3982.5,2699.5,46612,33507,0.57439,690
3982.5,2699.3,46796,33735,0.57292,690
9730.3,3762.2,79228,8364,0.54934,528
9729.4,3762.3,79731,8205.4,0.54826,528
9730.7,3762.2,78627,8215.5,0.55171,528
9731.2,3762.7,78926,8472.3,0.54995,528
9730.3,3762.7,79859,8223.2,0.54781,528
9730.8,3761.9,79272,8255.5,0.54955,528
9729.8,3763.1,79724,8128.6,0.54853,528
9730,3762.8,79852,8202.8,0.5479,528
9730.3,3762,79512,8234.2,0.54886,528
7584.1,495.39,22766,76370,0.51637,848
7584.4,495.86,23059,76371,0.5156,848
7584,494.6,22922,76580,0.51542,848
7584.7,495.04,23402,76761,0.51371,848
7583.4,494.86,23051,76531,0.51521,848
6444.4,4402.4,46424,1062.3,0.74609,480
6443.2,4402.1,46059,999.35,0.74948,480
6443.5,4405.1,46065,948.95,0.74983,480
6444,4402.7,45941,958.01,0.75075,480
6444.4,4403.8,46279,1025.2,0.74752,480
1733.5,4508.2,3099.4,84947,0.54793,321
1733.2,4506.7,3112.5,84647,0.54882,321
1733,4508,3105,84186,0.55029,321
1732.8,4507.4,2971.6,84985,0.5482,321
1732.8,4507.5,2951.6,84684,0.54921,321
1734.2,4506.2,2980.5,85158,0.54764,321
6965.1,8845.1,44712,15120,0.66467,868
6965.1,8845.4,43550,14937,0.67227,868
6965.8,8846.8,43751,15005,0.67074,868
6965.3,8845.2,43718,15151,0.67009,868
5675.1,9962,15996,24450,0.80842,90
5675,9962,16173,24176,0.80939,90
5673.7,9961.6,16467,24481,0.80345,90
5674.2,9961.8,16304,24094,0.80891,90
5674,9963.2,16531,24197,0.80562,90
1172.7,7943.4,616.47,53386,0.69963,236
1172.9,7942.3,595.48,53376,0.69983,236
1172.8,7943.4,583.1,53494,0.69915,236
1836.7,6607.4,49205,27182,0.58826,186
1838.3,6606.8,49401,26878,0.58867,186
1837.4,6607.5,48745,27153,0.59015,186
1838,6606.8,49337,27660,0.58592,186
1838.2,6607,48305,26990,0.59251,186
1837.5,6607,49276,26988,0.58873,186
2094.1,4352.1,30711,2971.6,0.88588,640
2093.2,4353.4,30578,2983,0.88748,640
2094.7,4354.8,30934,2958.1,0.88314,640
2092.8,4355.4,30657,3127.9,0.88453,640
2093,4353.8,30917,3069.7,0.88191,640
5856.8,3736.2,72448,27165,0.51513,622
5856.7,3735.8,72599,27013,0.51513,622
2549.9,6687.2,99804,61.968,0.51448,441
