x,y,brightness1,brightness2,locPrec,oligomerID
4940.1,3010.1,7751.6,1372.9,1.7021,273
4944.4,3011.2,8097.2,1417.1,1.6668,273
7856,7520.8,7262.4,1506.6,1.7362,687
7854.9,7525.1,7072.9,1497,1.7563,687
7856.4,7526,7127.5,1501.5,1.7502,687
7854.6,7526.8,7312.9,1542.6,1.7277,687
1809.7,6013.7,6865.2,1203.6,1.81,969
1806.1,6017.3,7274.8,1250.2,1.7609,969
1810.7,6016.6,7083.2,1206.9,1.7856,969
1808.3,6019.4,7268.6,1186.9,1.7681,969
1962.2,5479.9,6733.4,3205.5,1.6308,884
8592.7,5216.2,8275.7,37.094,1.7832,288
8593.8,5216.2,8406.2,59.743,1.767,288
8594.8,5214.6,8305.9,58.38,1.7777,288
8593.8,5217.7,8246.8,51.496,1.7848,288
8592,5214.3,8356.1,48.729,1.7734,288
8593.2,5212.9,8233.2,47.864,1.7866,288
2706.6,2551.3,34.064,5229.9,2.2409,665
2709.4,2554.3,30.705,5347.5,2.217,665
2708.4,2551.5,33.249,5503.3,2.185,665
2708.6,2553.7,37.73,5540.9,2.1768,665
2706.9,2550.5,41.065,5237,2.2379,665
8306.6,6033.9,1111,5850,1.9487,82
8310.2,6027.2,1147.6,6074.7,1.9131,82
8305.7,6030.1,1063.1,5970.9,1.9385,82
6883.7,8559.5,8505.5,80.764,1.7546,549
6877.1,8560.8,8728,112.05,1.7292,549
6877.9,8561.4,8734.7,96.456,1.7301,549
6881.4,8562.9,8657.4,90.204,1.7383,549
6874.9,8558.6,8512.8,109.38,1.7509,549
6878.6,8561.8,8515.6,99.23,1.7517,549
6880,8561.5,8478.2,97.686,1.7556,549
6880.3,8560.7,8759.7,134.1,1.724,549
7801,6714.2,2221.5,3396.6,2.1691,446
7801,6715,2266.3,3407.1,2.1585,446
7800.9,6710.8,2263.4,3423.3,2.156,446
7799.1,6715,2246.9,3354.5,2.1723,446
7800.9,6710.3,2298.7,3312.1,2.1705,446
7800.9,6711.9,2236,3380.5,2.1694,446
1118.2,7475.7,2435.6,2865.6,2.233,593
1118.6,7471.2,2536.8,2909.3,2.2031,593
1115.2,7473.6,2489.8,2883.8,2.2179,593
1120.6,7475.1,2425.2,2868.2,2.2346,593
6489.9,9541.8,6415.8,3481.7,1.6342,177
6491.5,9544,6477.7,3432.8,1.6332,177
6493.1,9546,6370.3,3394.9,1.6453,177
6492.1,9547.3,6523.4,3374.8,1.6342,177
6491.2,9547.9,6273.5,3505.8,1.6441,177
1918.8,5237.1,8040.3,0,1.8132,529
4403.3,949.6,525.03,660.41,4.7221,979
4389.3,958.37,518.82,643.9,4.768,979
4398.5,945.42,561.63,655.94,4.6594,979
4400.4,955.94,577.78,699.61,4.549,979
4392,948.6,551.41,645.98,4.6985,979
4398.7,950.99,595.28,630.12,4.6445,979
46.433,987.34,512.45,6256.6,1.9761,123
45.393,987.11,494.02,6134.7,1.9969,123
938.53,4365.6,6373.8,138.84,2.0146,532
932.3,4363.2,6246.4,150.41,2.0328,532
934.73,4363.8,6594.6,119.48,1.9842,532
932.94,4362.3,6618.3,132.26,1.9788,532
934.67,4364.5,6585.8,129.82,1.984,532
937.16,4360.8,6522.2,160.69,1.9888,532
1451,551.38,1954.3,2230.3,2.5133,140
1449.7,554.19,2032.8,2219,2.4934,140
6948.1,3826.6,185.58,9251.4,1.6736,37
6946.2,3828.3,169.7,9343.2,1.6669,37
6947,3830,175.51,9271.4,1.6728,37
6946.8,3829.9,156.99,9290,1.6727,37
6949.2,3829.1,221.88,8920,1.7004,37
6949.4,3830,176.51,9561.5,1.6476,37
6946.7,3828.9,165.85,9153.5,1.6842,37
6950.4,3829.2,183.95,9175.8,1.6805,37
6947.4,3827.3,144.11,9321.1,1.6711,37
6948.9,3829.3,146.2,9207.3,1.6811,37
6948.7,3831.7,221.9,9321.9,1.6642,37
2126.7,6914.1,894.86,4286.6,2.2587,893
2126.3,6912.9,867.37,4424.2,2.235,893
2124.6,6912.3,1000.7,4385,2.2154,893
2126.3,6912.8,889.68,4172,2.2852,893
1317.6,1953.5,2059.7,7150.6,1.6941,802
1316.4,1950.2,1980.4,6829.8,1.7321,802
1317.2,1949.1,2143.3,6903.8,1.7093,802
1982.6,6945.2,1397.7,5239.4,1.9957,338
1982.6,6946.2,1500,5189.8,1.9878,338
1985.6,6941.7,1405.9,5357.4,1.977,338
1985.1,6943.1,1393.3,5120.3,2.0145,338
1983.1,6944.8,1452,5486.1,1.9519,338
1981.9,6942.7,1293.2,5064.1,2.0391,338
7096.7,5540.3,395.84,5630,2.0944,486
7098.7,5541.6,413.69,5632.9,2.0908,486
7093.5,5540.8,429.66,5611.2,2.0918,486
7090.4,5540.7,401.69,5790.2,2.0662,486
7096,5539.7,411.04,5654,2.0877,486
7095.9,5538.6,404.35,5709.2,2.0794,486
7094.3,5544.5,402.72,5678.9,2.0848,486
1711.8,3842,7701.5,702.61,1.7735,30
1710.8,3841,7908.5,658.84,1.7565,30
1713.5,3843.4,7712.7,637.67,1.7792,30
1717,3842,7703.7,725.54,1.7708,30
1709.3,3840.5,7721,679.08,1.7739,30
1713.5,3841.9,8120.3,725.38,1.7287,30
1710.5,3839.6,7855.7,723.59,1.7553,30
1715.2,3842,7766.4,679.63,1.7691,30
1713,3841.3,7821.8,716.85,1.7595,30
5896.3,6314.2,121.92,9105.8,1.6925,377
5893.7,6316.6,114.54,9052.2,1.6981,377
5894.3,6314.6,135.73,9321,1.6719,377
5892.5,6314.5,146.85,9474.5,1.6575,377
5894.4,6314.6,127.18,9638.4,1.6452,377
5892.9,6316.8,140.94,9481.7,1.6574,377
5896.2,6314.5,150.27,9145.1,1.6863,377
5891.1,6314.3,130.5,9412.2,1.6643,377
8250.5,2873.6,181.22,1110.8,4.5232,588
8260,2878.7,215.8,1074.4,4.5263,588
8259.2,2870,202.8,1072.7,4.5524,588
8265.1,2880.3,198.65,1012.2,4.6724,588
8256,2880.7,175.93,1047.2,4.6488,588
8255.3,2875.9,183.65,1083.1,4.568,588
8252.6,2877.1,204.44,1046.5,4.5969,588
8255.3,2883.2,161.66,1069.9,4.6329,588
8259.6,2872.1,200.32,1091.1,4.5243,588
7489.4,4389.9,7268,757.57,1.8148,587
7488.7,4391.4,7274.4,735.3,1.8166,587
7491.8,4392.2,7300.4,697.26,1.818,587
7492.7,4393.7,7339.7,700.37,1.8132,587
7491,4392.3,7357.7,732.81,1.8075,587
7486.4,4392.7,7260,728.49,1.819,587
7490.9,4393.1,7241,732.83,1.8207,587
3167.3,2083.2,5844.8,1418.4,1.9077,886
3166.6,2080.4,5963,1296.4,1.9082,886
3168.9,2083.2,5746,1349.5,1.9301,886
3166.9,2082.7,5985.1,1439.3,1.8869,886
3165.5,2082.7,5730.1,1327.4,1.9353,886
3167.9,2083.5,5716.3,1414.2,1.9254,886
3168.1,2081.7,5895.7,1365.7,1.9079,886
3168,2079.5,5848.9,1471.6,1.9002,886
3165,2088.7,5828.7,1410.5,1.9109,886
3170.4,2083.5,5571.1,1445,1.941,886
3168.3,2085.1,5718.4,1340.7,1.9351,886
3168,2084.7,5687.2,1413.7,1.9294,886
3167.2,2083.9,5620.6,1371.9,1.9443,886
4016.1,4856.3,5913.3,6.857,2.113,145
4017.4,4854.5,5911.8,9.2674,2.1129,145
4017.9,4859,5817.9,16.241,2.1286,145
4014.8,4863.2,5784,1.0472,2.1376,145
4019.9,4861,6056.3,7.6231,2.0879,145
4014.3,4857.7,5814.3,10.895,2.1302,145
4019.9,4858.4,6030.9,3.092,2.093,145
352.78,5163.9,2447.8,3016.3,2.1995,460
356.71,5165.5,2312.9,3299.5,2.1702,460
354.82,5169.5,2332.2,3185.8,2.1887,460
356.26,5165.2,2351.6,3345,2.1541,460
354.24,5166.8,2303.3,3159.1,2.1998,460
355.92,5165.5,2320.3,3190.7,2.1901,460
357.16,5168.1,2440.4,3334.1,2.1395,460
353.07,5167.9,2296.4,3232.6,2.1865,460
6620,2999.9,7004.4,1080.4,1.8082,495
6623.1,3001.3,6981.4,1058.1,1.8133,495
6625.9,3000.4,6832.9,1158.7,1.8187,495
6623.5,3001.5,6880.6,990.06,1.8326,495
6623.3,3003.8,7031.5,1088.4,1.8043,495
6622.1,3000.3,7136.2,1031.5,1.799,495
6624.6,3002.8,7312.8,1092.4,1.7734,495
6627.7,3001.8,6991.5,1024.6,1.8159,495
2309.2,6206.6,7743.1,1838.5,1.661,214
2306.3,6205.6,7754.2,1864.2,1.6578,214
2306.8,6205.1,7862.3,1872.8,1.6478,214
2308.4,6206.8,7997.2,1802.6,1.6424,214
2306.9,6206.6,7916.5,1876.9,1.6429,214
2305.3,6206.3,7744,1879.2,1.6574,214
2306.4,6205.5,7977.8,1997.4,1.6279,214
2307.3,6206,7858.4,2016.1,1.6361,214
1843.3,430.65,11.921,5236.2,2.2443,892
1842.9,431.52,16.505,5169.8,2.2576,892
1839.8,431.04,11.099,5317.3,2.2273,892
1839.3,430.2,23.585,5084.4,2.2748,892
1843.2,435.22,13.348,5266.3,2.2376,892
1843.5,435.93,10.854,5194.9,2.2534,892
1843,431.86,22.365,5186.2,2.2528,892
1841.5,431.44,27.018,5228.5,2.2427,892
1841.9,430.99,25.883,5249.2,2.2385,892
1841,433.75,21.236,5251.5,2.239,892
1841,431.59,19.202,5166,2.2578,892
1843.6,428.47,20.074,5113.1,2.2693,892
1840.8,428.44,5.7929,5016,2.2943,892
1842.5,434.06,18.866,4936.3,2.3097,892
3190.5,6865.8,354.69,1135.1,4.2122,238
3191.5,6854.9,357.72,1017.3,4.3846,238
3197.9,6861,359.71,1165.3,4.1633,238
3194,6860.1,333.29,1108.9,4.2812,238
3188.7,6864.6,317.94,1065.3,4.3715,238
3189.2,6855.5,387.47,1037.3,4.3072,238
3183,6862.3,345.17,1086.3,4.2972,238
3189.7,6864.7,300.6,1099.3,4.3454,238
3189.6,6852.1,363.34,1027.4,4.3596,238
3191.5,6857.6,353.48,1095.6,4.271,238
3189.6,6861.4,372.11,1062.7,4.2922,238
3190.9,6859.9,347.08,1059,4.3359,238
3187.7,6863.4,348.62,1158.9,4.1874,238
3191.4,6859.4,352.58,1089.1,4.282,238
3199.9,6859.6,326.44,1123,4.2705,238
3190.3,6863.6,337.4,1091.5,4.3011,238
3197.8,6863.8,339.28,1094,4.2945,238
3189.6,6857.3,371.89,1055.9,4.3027,238
3182.9,6860.6,379.92,1100,4.2263,238
9949.6,735.23,1807.9,6948.1,1.7375,753
9953.2,735.04,1786.7,6855.4,1.7489,753
9954.1,734.68,1716.9,6753.5,1.7665,753
9949.4,731.83,1789.3,6864.2,1.7478,753
312.72,9724.5,3115.1,2747.9,2.1233,692
314.63,9723.5,3076.3,2815.2,2.1182,692
312.13,9727.6,3148,2736.3,2.1195,692
5006.1,6535.4,71.02,2022.3,3.5535,299
5008,6536.2,81.925,2029.4,3.5383,299
5006.4,6530.1,73.253,2082.8,3.5015,299
5002.2,6532.2,80.468,2034.5,3.5353,299
4999,6535.3,70.074,2035.1,3.5435,299
5006.2,6535.9,67.173,2036.9,3.5444,299
5011.9,6536.7,54.728,1951.8,3.6296,299
5002,6532.6,70.976,1985.8,3.5849,299
4999,6532.2,74.316,2023.4,3.5498,299
5006.8,6541.7,81.239,2033.6,3.5353,299
598.53,7816.6,2550.8,4919.7,1.8811,999
600.08,7819.3,2511.6,5062.2,1.8682,999
603.64,7817.6,2737.9,5139.8,1.8318,999
601.51,7818.3,2615.9,5045.7,1.8575,999
603.11,7821.3,2682.6,5132.3,1.8391,999
604.01,7815.9,2719,4942.1,1.8575,999
605.45,7817.1,2639,5069.1,1.8518,999
440.54,7726,724.73,5384.8,2.08,545
442.07,7724.3,732.15,5217,2.1079,545
447.26,7724.2,769.87,5429.7,2.0649,545
128.07,9926.3,1032.5,6729.1,1.8454,746
129.09,9926.2,1008.8,6819.4,1.8376,746
127.66,9926.5,1081.1,6780.9,1.8336,746
129.74,9925.6,1028.9,6605.2,1.8608,746
132.58,9926.7,1100,6704.5,1.8404,746
3680.4,472.82,9611,165.08,1.6443,187
3683.4,473.41,9767.3,188.08,1.6295,187
3682.2,475.34,9569,167.85,1.6477,187
3682.8,475.66,9440.2,156.75,1.6596,187
3678.3,473.88,9631.4,169.22,1.6423,187
3678.3,474.81,9678,183.03,1.6372,187
3682.1,474.82,9785.6,207.16,1.6264,187
3681.6,474.55,9621,150.76,1.6447,187
3682.8,475.16,9609.1,153.23,1.6455,187
3684.6,475.39,9659.6,180.32,1.639,187
3678.6,479.04,9864.9,193.31,1.6211,187
3681.9,473.31,9410.2,196.7,1.6588,187
3680.9,473.76,9773.7,207.1,1.6274,187
3679.9,470.83,9826.4,178.46,1.6254,187
3681.2,471.54,9591.2,190.14,1.6439,187
594.28,7150.2,3.1744,10003,1.6253,865
596.68,7151.1,4.8823,10006,1.6249,865
593.66,7150.7,8.2281,9852.1,1.6373,865
2965.9,5453.6,322.93,9657,1.6275,237
2966,5452.2,317,9434.3,1.6464,237
2968.9,5455.1,329.76,9751.6,1.6193,237
2966.1,5453.9,326.36,9612.9,1.6308,237
2964.6,5453.1,322.88,9395.6,1.6492,237
2965.9,5450.4,355.67,9359.3,1.6495,237
2964.9,5454.7,354.73,9736.3,1.6185,237
2645.4,4290.6,1057.7,7116.3,1.7983,504
2644.4,4292.8,1049.4,7080.8,1.8031,504
2644.6,4295,1112.8,6790.1,1.8289,504
4568,8088.4,1200.9,0.10213,4.6914,751
4563.8,8094.4,1253.7,1.2734,4.5894,751
9724.5,3762.9,4588.5,1508.6,2.0822,528
9721.8,3763.7,4605.6,1478.2,2.0844,528
9724.3,3767.7,4317.6,1592.5,2.1149,528
9726,3762.4,4404.9,1487.9,2.118,528
9723.9,3765.2,4392.8,1428.3,2.131,528
9727.3,3763.3,4504.6,1490.5,2.0998,528
9726.9,3763.5,4498.3,1519.2,2.0959,528
1842.6,758.78,870.68,532.14,4.3409,736
1838.6,757.71,895.79,453.67,4.4258,736
1842.3,758.22,923.89,520.23,4.2783,736
1844.4,759.83,899.96,442.02,4.4382,736
1843.6,755.09,840.4,494.22,4.4504,736
1922.8,5685.6,4153.2,5528.3,1.6524,648
1926,5689.4,4352.8,5605.4,1.6292,648
1925.2,5687.7,4302.2,5734.7,1.6228,648
1926.5,5690.4,4233.1,5734.2,1.6285,648
1922.5,5687.5,4410.4,5541.9,1.6297,648
1925.8,5690.4,4251,5535.6,1.6435,648
1927.6,5689.2,4324.8,5598.5,1.6321,648
2659.6,7757.4,3635.6,5378.7,1.7124,424
2660.6,7758,3551.2,5575.3,1.7019,424
2660.7,7758,3526.4,5524.3,1.709,424
2662.7,7759,3571.6,5420.7,1.7145,424
2663,7755.2,3655.1,5586.3,1.6913,424
5831.8,5706.1,1000.6,8.8044,5.1174,380
5830.7,5696.6,1008.9,15.014,5.081,380
5827.6,5697.3,948.87,13.419,5.2411,380
5827,5692.7,1018.8,12.774,5.0622,380
5828.9,5711.7,940.25,13.014,5.2659,380
5831.2,5702.3,1014.8,14.843,5.0668,380
5835.8,5706.1,918.11,16.703,5.3176,380
5828.9,5702.7,986.45,23.425,5.1161,380
5833.8,5705.4,957,10.213,5.2278,380
5823.7,5705.5,900.58,7.5996,5.395,380
5827.5,5698.6,977.75,12.431,5.1668,380
1761.9,1428.8,174.11,9854.8,1.6235,461
1760.2,1430.1,185.32,9814.2,1.6259,461
1761.9,1430.1,183.43,9787.9,1.6282,461
1761.7,1432.6,168.07,9882.4,1.6217,461
1762.5,1428.9,162.38,9804.2,1.6286,461
1760.3,1430.1,184.27,9813.8,1.626,461
1758.8,1426.9,198.83,9886.2,1.619,461
1759.3,1429.1,228.81,9939.7,1.6123,461
911.78,3862.4,1592.9,8263.4,1.6376,423
906.78,3863.1,1609.6,8062.1,1.6532,423
912.86,3861.2,1532.2,8296.3,1.64,423
906.78,3861.4,1615.3,8056.9,1.6532,423
907.4,3859.5,1595.9,8073.2,1.6534,423
5222.6,29.701,2315.3,1946.4,2.4905,515
5221.4,32.234,2334,1878.8,2.5049,515
5222.9,29.546,2459.8,1933,2.453,515
5220.5,37.385,2373.9,1881.8,2.4922,515
5222.8,29.83,2400.1,1939.1,2.4681,515
5220.9,30.058,2388.3,1897.6,2.4834,515
5225.2,36.421,2372.3,1865.2,2.4976,515
3670.8,2697.6,3064.1,21.781,2.9267,259
3673.9,2694.9,3060.8,19.756,2.9293,259
3672.7,2689.9,3070.4,14.503,2.9272,259
3674.3,2692,3120,10.028,2.9061,259
3671.3,2693.6,2969.7,13.486,2.9767,259
3673.9,2695.9,3142.5,11.182,2.8951,259
3671.1,2694.2,3086.9,17.655,2.9179,259
8253.9,2876.5,2064,4293,2.0392,588
8252.9,2877.2,2089.7,4220.9,2.0466,588
8249.1,2876.3,2070.4,4156,2.0604,588
8252.6,2877.9,2054.3,4236.8,2.0498,588
8250,2879.6,2084.5,4271.5,2.0393,588
8252.6,2872.5,2145.4,4063.9,2.0633,588
8253.2,2876.8,1992.8,4271,2.0543,588
8255,2880,2002.1,4367,2.0372,588
8252.9,2878,2114.9,4273,2.0342,588
8251.7,2877.4,2045.8,4177.6,2.0609,588
8252.1,2877.5,2170.6,4099.6,2.0532,588
8254.6,2878.3,2076.4,4081.1,2.0719,588
432.61,8372.6,176.18,7267.3,1.8845,175
430.98,8373.4,147.69,7100.2,1.9097,175
430.23,8376.6,181.58,7098.8,1.9055,175
432.58,8376.8,168.54,7086.3,1.9088,175
434.89,8373.6,148.59,7234.1,1.8922,175
431.04,8374,174.12,7246.3,1.8874,175
430.42,8370.7,153.04,7156.1,1.9017,175
429.57,8374.8,150.78,7258.6,1.8888,175
431.64,8373.1,169.94,7256,1.8867,175
431.55,8375,141.16,7166.3,1.9019,175
434.46,8377.2,147.56,7084.7,1.9118,175
430.79,8379,139.1,7150.8,1.9042,175
430.83,8376.1,158.82,7004.1,1.921,175
431.97,8375.6,131.22,7167.9,1.903,175
431.35,8374.6,168.19,7156.7,1.8997,175
430.72,8379.3,159.82,7072.7,1.9118,175
432.01,8374.7,154.12,6903.5,1.9353,175
429.91,8378.3,181.64,7259.1,1.8848,175
430.92,8374.5,165.05,7035.1,1.916,175
431,8373.4,178.14,7257,1.8855,175
429.08,8376.1,155.51,7139.9,1.9035,175
431.16,8373.3,170.84,7290.7,1.8822,175
430.62,8373.4,142.99,7115.7,1.9083,175
433.28,8372.7,158.79,7067.5,1.9126,175
435.02,8374.8,168.76,7306.8,1.8804,175
430.83,8374.7,162.68,6954.6,1.9272,175
431.35,8376.1,176.37,6963.1,1.9242,175
432.83,8372.3,150.07,7077.6,1.9124,175
435.02,8376.2,146.28,7137.9,1.905,175
866.04,7343.6,45.342,1016,4.9907,824
861.63,7342.3,61.69,957.99,5.0915,824
862,7350.4,31.107,1134.5,4.7622,824
866.35,7340.4,60.923,999.02,4.9938,824
860.69,7360.4,60.285,1046.5,4.887,824
874.81,7337.9,55.471,964.51,5.0907,824
865.14,7359.2,54.529,984.15,5.0447,824
866.75,7345.3,44.403,1108.4,4.7885,824
9572.2,3706.1,920.91,3536.8,2.4351,13
9569.4,3708.5,887.15,3586.1,2.4309,13
9569.6,3702.9,862.71,3563.3,2.4438,13
9567.7,3705.7,918.99,3532.5,2.4368,13
9570,3702.4,934.76,3590.7,2.4168,13
9567.3,3707.5,880.84,3445.6,2.4718,13
4322.7,5583.4,1187.5,3860.5,2.2883,317
4321.1,5582.6,1098.4,4024.8,2.2714,317
4980.4,5820.9,1852.7,2506.8,2.4624,617
4985.2,5821.2,1912.6,2416.1,2.4712,617
4977.7,5821.3,1880.8,2570.2,2.4369,617
2644.4,4293.2,1746.2,497.14,3.4326,504
2646.9,4294.3,1918.8,424.15,3.3589,504
2647.9,4294.4,1864.7,499.91,3.3435,504
2645.9,4296.6,1893.6,469.82,3.3443,504
2641.4,4302.6,1665.9,502.08,3.4918,504
2642.7,4292.6,1809.5,410.65,3.4505,504
2648,4298.9,2025.2,531.61,3.2154,504
2648.1,4300.1,1934,465.07,3.3193,504
2645.5,4294.8,1875.1,446.31,3.3744,504
2643.8,4297.7,1932.6,471.3,3.316,504
2650.3,4296.7,1946,538.27,3.262,504
318.14,9438.2,79.29,600.48,6.2359,281
297.59,9440.6,85.027,578.98,6.3094,281
303.74,9436.8,86.508,602.66,6.1932,281
307.1,9435.9,127.31,601.51,6.0223,281
292.6,9430.8,102.42,577.98,6.2329,281
299.79,9439.9,85.164,595.04,6.2339,281
300.35,9432.5,90.038,627.65,6.0689,281
304.8,9427.3,88.364,626.79,6.0796,281
311.66,9438,86.626,700.49,5.795,281
286.45,9418.1,96.704,577.93,6.2595,281
296.16,9433.3,106.27,622.71,6.0217,281
304.15,9430.3,84.072,656.46,5.9745,281
302.02,9435.3,116.38,605.25,6.0522,281
1534,7350.8,344,22.823,8.4889,425
1552.8,7356.9,307.52,24.734,8.9195,425
1525.7,7342.5,328.85,33.829,8.5371,425
1545.5,7343.9,343.24,23.679,8.4877,425
1533.5,7350.5,293.3,38.408,8.9268,425
1540.9,7354.6,359.45,24.799,8.2941,425
1537.5,7340.4,300.8,43.2,8.766,425
2281.6,4507.4,1450.1,129.19,4.0911,616
2272.8,4494.6,1332.6,163.97,4.2026,616
2276.3,4498.6,1510.5,137.37,4.0051,616
2276.3,4498.8,1327.1,147.71,4.2335,616
2266,4500.4,1479.6,135.12,4.0461,616
7061.4,6277.3,9064.6,28.587,1.705,31
7060.5,6277.4,9005.7,24.068,1.711,31
7062.4,6277.3,9173.4,18.574,1.6958,31
7063.4,6276.7,9238.2,34.692,1.6884,31
7057.2,6277.1,9221.5,29.025,1.6904,31
7062.7,6276.6,9142.1,27.943,1.6978,31
7059.3,6275.7,9274.7,52.422,1.6835,31
7061.5,6276.9,9140.7,40.896,1.6967,31
7057.7,6276,9180.8,31.248,1.6939,31
7063.2,6276.8,8946.1,32.165,1.7159,31
7062.9,6276.8,9442.2,32.945,1.6703,31
7061.9,6276.1,9010.6,27.831,1.7101,31
7061.3,6276.6,8858.8,48.26,1.7227,31
7061.2,6276.3,9449.7,33.863,1.6695,31
7058.1,6277.9,9221.3,32.925,1.6901,31
7062.8,6277.2,9221.3,22.125,1.6911,31
7060.9,6278.2,8954.9,18.417,1.7163,31
7064.4,6277.6,9174.6,37.464,1.6939,31
4988.4,7839.9,2158.1,7890.2,1.6219,56
4987.8,7839.6,2284,7801.8,1.6189,56
1753.8,4512.3,2332.8,998.47,2.8169,726
1758.7,4509.2,2177.1,994.73,2.8868,726
1756.5,4517.8,2236.2,943.22,2.8834,726
1751.5,4517.1,2336.7,959.84,2.8317,726
1759.3,4523.2,2334.7,954.52,2.8348,726
5256.9,9808.4,768.79,9082.7,1.638,964
5251.6,9803.1,666.51,8689.6,1.6808,964
1517.4,4635,21.569,9966.9,1.6268,832
1516.9,4633.5,25.362,10129,1.6134,832
1516.2,4633.1,20.567,10074,1.6182,832
1514.5,4636.4,17.066,10136,1.6135,832
1516.7,4635.3,14.436,10018,1.6232,832
1517.8,4634.1,20.365,9841.7,1.6372,832
5520.9,917.89,2987.7,1162.8,2.5236,641
5527.8,913.3,2894.9,1174.5,2.5487,641
5528.7,915.34,3049.6,1149.2,2.5091,641
5524.7,914.43,2909.9,1107.2,2.5652,641
5525.5,914.45,3059.3,1093.5,2.5229,641
5524.6,911.68,2933.7,1207.3,2.5265,641
8943.7,8322.9,6196.8,1065.8,1.9078,953
8943.3,8319.4,6030.8,1014.4,1.937,953
7769.7,4979.5,5452.5,3165,1.7514,764
7768.3,4980.5,5481.6,3209.8,1.7439,764
7769.1,4978.7,5485.9,3399.7,1.7248,764
7768.9,4978.6,5490.8,3393.7,1.7249,764
7772.1,4980.3,5808.6,3419.9,1.6924,764
7767,4979.2,5706.1,3366.3,1.7069,764
3510,1562.2,4028.4,2508.5,2.0109,916
3503.9,1563.2,4252.9,2516.7,1.976,916
3503.6,1562.2,4126.1,2463.2,2.0029,916
3506.5,1564.3,4033.7,2528.9,2.007,916
7217,1338.8,191.24,2578.6,3.0892,270
7216,1329,189.45,2589.3,3.0843,270
3758.4,3015,1598.5,4445.1,2.0913,372
3760,3013.1,1608.9,4249.9,2.1241,372
3760,3013.2,1602.8,4351.9,2.1069,372
3758.5,3014.7,1527.8,4402.3,2.1113,372
3761.7,3012.6,1506.8,4314.8,2.1309,372
3760.8,3016,1477.1,4397.6,2.1212,372
3761.1,3011.2,1512.1,4298.1,2.1329,372
3764,3013.9,1571.7,4447.8,2.0955,372
3758.7,3015.3,1519.5,4119.4,2.1651,372
3760,3014.4,1581.9,4217.4,2.135,372
3760.7,3015.9,1545.6,4100.9,2.1636,372
3757.9,3012.2,1613.7,4301.4,2.114,372
3759.9,3012.9,1570.9,4328.3,2.1168,372
3762.1,3013.1,1580.3,4142.5,2.1492,372
3757.4,3016,1531.1,4272,2.1343,372
3759.9,3014.1,1571,4258.2,2.1295,372
3757.8,3017.5,1568,4212.6,2.1384,372
3761,3016.1,1593.8,4182.5,2.1392,372
3760.6,3018.1,1589.4,4259.9,2.1258,372
3760.1,3014.4,1569,4319,2.1188,372
3761.2,3015.2,1529,4267.5,2.1355,372
1054.4,1895.1,7143.8,1196.4,1.7803,518
1053.1,1893.1,7057.7,1080.6,1.8022,518
1056.8,1894.4,6952.7,1147.8,1.8064,518
8696.8,872.84,0.80493,9855.7,1.6376,503
8698.2,872.15,0.59802,9782.4,1.6438,503
8700.1,870.82,1.1809,9868.7,1.6365,503
8702.3,868.84,0.48947,9830.8,1.6397,503
8697.3,871.68,1.0476,9580.3,1.661,503
8702.3,872.24,1.2507,9531.5,1.6652,503
8631,3969.1,7831.7,1654.2,1.6693,637
8629,3971.7,7776.8,1683.9,1.6715,637
8630,3970.3,8124.2,1572.1,1.6511,637
8630.2,3970.5,7729.3,1547.1,1.6881,637
8632.5,3969.8,7832.4,1676,1.6673,637
8629.9,3970.4,7957,1629.4,1.6605,637
8631.8,3967,7937.6,1623.8,1.6627,637
4909.1,1243.3,7888.6,1622.9,1.6671,155
4910,1244.5,8090.8,1784.4,1.6361,155
3845.8,9744.6,4725.5,4709.4,1.6738,379
3841.1,9744,4714.3,4701,1.6756,379
3846.1,9744.3,4687,4387.9,1.7067,379
3843.3,9745.3,4600,4620.6,1.6932,379
3843,9743.8,4672.1,4691.6,1.6802,379
2562.6,3909.4,933.84,202.92,4.8222,499
2567.9,3900.1,942.11,169.03,4.8774,499
2562.8,3902.1,967.23,196.15,4.7667,499
2563.3,3897.2,935.07,232.05,4.759,499
2554.8,3906,937.22,216.31,4.787,499
808.07,1838.2,1676.4,4165.5,2.1272,763
808.41,1833.5,1725.3,4258.6,2.1018,763
802.62,1833.7,1687.1,4350,2.0925,763
805,1836.4,1760.8,4221.2,2.1021,763
805.21,1834,1648.7,4134.1,2.138,763
807.51,1837.3,1745.5,4208.5,2.107,763
803.42,1836.1,1730.9,4139.1,2.1221,763
805.37,1835.5,1724,4228.4,2.1073,763
803.42,1835.5,1769.6,4298.9,2.0871,763
6882.9,8565.6,573.54,2513.8,2.9261,549
6879.5,8565.5,617.44,2486.3,2.9183,549
6873.4,8569.7,604.71,2566.7,2.887,549
6885.3,8570.2,656.72,2477.6,2.9041,549
6878.1,8566.8,575.64,2574.7,2.8967,549
6882,8566.6,609.17,2554.5,2.8906,549
6881.5,8562.7,617.77,2469.8,2.9259,549
6880.4,8567.3,612.48,2490.4,2.9187,549
6878,8562,597.06,2518,2.913,549
6882,8563.7,656.55,2492.3,2.8973,549
6880.5,8564,609.38,2481.1,2.9246,549
6882.8,8563.3,661.42,2509.1,2.8874,549
6879.8,8564.8,573.15,2511.5,2.9273,549
6883.4,8564.5,554.96,2466.8,2.9577,549
6882.8,8566.4,623.82,2633.7,2.8486,549
6883.6,8568,651.77,2404.1,2.9411,549
